scorer,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000,DeepCut_resnet50_epmMay17shuffle1_1030000
bodyparts,tl,tl,tl,tr,tr,tr,bl,bl,bl,br,br,br,lt,lt,lt,lb,lb,lb,rt,rt,rt,rb,rb,rb,ctl,ctl,ctl,ctr,ctr,ctr,cbl,cbl,cbl,cbr,cbr,cbr,nose,nose,nose,headcentre,headcentre,headcentre,neck,neck,neck,earl,earl,earl,earr,earr,earr,bodycentre,bodycentre,bodycentre,bcl,bcl,bcl,bcr,bcr,bcr,hipl,hipl,hipl,hipr,hipr,hipr,tailbase,tailbase,tailbase,tailcentre,tailcentre,tailcentre,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,571.6292436122894,128.82243990898132,0.9999990463256836,626.5005261898041,129.33296632766724,0.9999996423721313,560.9228248596191,820.053359400481,0.9999984502792358,616.9772679805756,820.5163884162903,0.9999985694885254,227.37610799074173,442.4339326620102,0.9999994039535522,223.6311559677124,494.3951361179352,0.9999781847000122,970.9934730529785,450.43134796619415,0.7823573350906372,969.8480005264282,504.4572033882141,0.9356594085693359,561.3574452400208,436.9284854531288,0.9999992847442627,629.3228830099106,435.0992239713669,0.9473229646682739,563.2994164228439,499.38191920518875,0.9979373216629028,623.8482880592346,502.66927313804626,0.7015126943588257,556.3345530331135,502.4065797328949,0.0004603266716003418,1083.1222921013832,692.5483720302582,0.00032138824462890625,234.8966338634491,447.9476635456085,0.00036272406578063965,234.36389863491058,447.1492576599121,0.00069388747215271,622.4688005447388,131.57466220855713,0.00040784478187561035,624.6734933853149,914.5579409599304,0.9686330556869507,968.4901134967804,700.3977557122707,0.031812816858291626,608.3345341682434,904.8590378761292,0.006180167198181152,170.51380741596222,714.2389714717865,0.006909191608428955,633.4833068847656,891.3818984031677,0.23754414916038513,921.7791459560394,676.3651277720928,0.037013083696365356,616.6550896167755,495.0490527153015,0.0025517940521240234,1066.2901850938797,355.8581590205431,0.07627955079078674
1,571.8261196613312,128.75492024421692,0.9999991655349731,626.5118750333786,129.26110863685608,0.9999996423721313,561.2016885280609,819.9885321082547,0.9999985694885254,617.1223282814026,820.3406349718571,0.9999986886978149,227.3796893954277,442.45344591140747,0.9999994039535522,223.68744039535522,494.33646392822266,0.9999797940254211,971.014922618866,450.4720685482025,0.7345585823059082,969.9026465415955,504.44759225845337,0.9476226568222046,561.2957510948181,436.8845593929291,0.9999994039535522,629.458109498024,435.0923004746437,0.9528989195823669,563.3545309901237,499.39926785230637,0.9979829788208008,623.9027547836304,502.71834778785706,0.7106145024299622,556.2981316447258,502.40928769111633,0.00047394633293151855,1083.126201570034,692.5725014805794,0.00032776594161987305,234.86412620544434,447.9330770969391,0.0003580152988433838,234.35692059993744,447.1968276500702,0.0006760358810424805,622.44952917099,131.6806445121765,0.00039884448051452637,624.5875854492188,914.5786638259888,0.9696645140647888,968.3755435943604,700.213791847229,0.04332780838012695,608.2304382324219,904.8196654319763,0.005460888147354126,170.48692739009857,714.2438170909882,0.006786137819290161,633.4805128574371,891.4834262728691,0.2979913353919983,921.7205529212952,676.3909002542496,0.03608691692352295,616.6577982902527,495.04299330711365,0.002756267786026001,1066.299842953682,355.8973375707865,0.07685983180999756
2,571.6499350070953,128.73159456253052,0.9999990463256836,626.4440099000931,129.32632160186768,0.9999996423721313,561.0133445262909,820.0792154222727,0.9999985694885254,617.1245338916779,820.5342847704887,0.9999985694885254,227.36095881462097,442.43126797676086,0.9999994039535522,223.66084146499634,494.4369511604309,0.9999788403511047,971.0322227478027,450.4573121070862,0.7842355370521545,969.907413482666,504.4453716278076,0.9543679356575012,561.3197734355927,436.91722458601,0.9999992847442627,629.3806911706924,435.07961905002594,0.9501444101333618,563.3224227428436,499.3861480355263,0.9979627132415771,623.8518466949463,502.68428444862366,0.70573890209198,556.3198948204517,502.41023993492126,0.00046834349632263184,1083.1336005926132,692.5651363134384,0.0003057420253753662,234.89382684230804,447.9479269981384,0.00035834312438964844,234.3512908220291,447.15991950035095,0.0006695389747619629,622.4541058540344,131.58298921585083,0.0004081130027770996,624.5258173942566,914.5685834884644,0.9705829620361328,968.3429222106934,700.2353528439999,0.043368011713027954,608.2296442985535,904.9330792427063,0.005887091159820557,170.50495052337646,714.2535479068756,0.006650000810623169,633.4883296489716,891.4612571001053,0.26141709089279175,921.7282273769379,676.3722958266735,0.035845041275024414,616.6571118831635,495.04278779029846,0.0026394128799438477,1066.2883458137512,355.87826777249575,0.07544440031051636
3,571.7085964381695,128.75852131843567,0.9999991655349731,626.5391091108322,129.29773569107056,0.9999996423721313,561.2010045051575,820.0306465346366,0.9999985694885254,617.0073430538177,820.3533870279789,0.9999984502792358,227.3828393816948,442.4604786634445,0.9999994039535522,223.7092638015747,494.33272075653076,0.9999798536300659,970.9971179962158,450.5027879476547,0.6876217722892761,969.9128751754761,504.42425537109375,0.9420267343521118,561.2809133529663,436.8597254753113,0.9999992847442627,629.4473528862,435.05465573072433,0.9523071050643921,563.3680172562599,499.39670366048813,0.997979998588562,624.0238275527954,502.77539134025574,0.6998723745346069,556.2954591810703,502.3951425552368,0.00047340989112854004,1083.1438125371933,692.5804553627968,0.00032019615173339844,234.86537849903107,447.9361991882324,0.0003579258918762207,234.35941743850708,447.2001190185547,0.0006766021251678467,622.4615416526794,131.66080808639526,0.00039693713188171387,624.6421065330505,914.560986995697,0.9689544439315796,968.4666159152985,700.4355727732182,0.03292074799537659,608.2492489814758,904.8221883773804,0.007570832967758179,170.48100912570953,714.2444154024124,0.006610482931137085,633.5372316837311,891.411473274231,0.27172982692718506,921.7286880016327,676.395890057087,0.036527395248413086,616.6667559146881,495.0802192687988,0.0027111172676086426,1066.30031311512,355.89100686460733,0.0771917998790741
4,571.5489398539066,128.5277497768402,0.9999990463256836,626.3970651626587,129.27908539772034,0.9999995827674866,560.8580250740051,820.2219924032688,0.9999984502792358,617.0332698822021,820.6883541941643,0.9999983906745911,227.3875354528427,442.3755581378937,0.9999994039535522,223.54786348342896,494.4029095172882,0.9999785423278809,971.0611701011658,450.4510201215744,0.8003331422805786,969.9512910842896,504.53150701522827,0.9577325582504272,561.2158014774323,437.01405823230743,0.9999992847442627,629.442511677742,435.22864657640457,0.9557532072067261,563.3546457290649,499.3887965083122,0.9979921579360962,623.8994431495667,502.74151635169983,0.7123308181762695,556.2970988750458,502.3927037715912,0.0004653632640838623,235.39205068349838,448.8816661834717,0.0002899765968322754,603.4602040052414,913.4289875030518,0.0003819465637207031,234.34106838703156,447.16278529167175,0.0006837248802185059,622.4681262969971,131.58005237579346,0.00038886070251464844,624.4683156013489,914.4847555160522,0.935378909111023,968.4361243247986,700.2708308696747,0.03801697492599487,602.9704279899597,903.1824638843536,0.007492125034332275,614.8083302974701,901.2221622467041,0.008452087640762329,633.7684392929077,891.2458143830299,0.34936273097991943,921.7917091846466,676.3436653912067,0.03612998127937317,616.6492474079132,495.04154443740845,0.0027182400226593018,1066.2975200414658,355.87348076701164,0.07594731450080872
5,571.6319510638714,128.61679220199585,0.9999990463256836,626.3638186454773,129.29885125160217,0.9999996423721313,561.019763469696,820.2652610838413,0.9999984502792358,616.8860955238342,820.728175342083,0.9999984502792358,227.38576698303223,442.32423174381256,0.9999994039535522,223.56564378738403,494.4255356788635,0.9999787211418152,971.0336809158325,450.4702253341675,0.810903012752533,970.0291972160339,504.5199122428894,0.9607861042022705,561.1527087688446,437.0256733894348,0.9999994039535522,629.4445247650146,435.2883874773979,0.9562736749649048,563.390865623951,499.38842791318893,0.9979238510131836,624.0351893901825,502.83950567245483,0.7038899064064026,556.2799508869648,502.39169692993164,0.0004788041114807129,235.4076128602028,448.8766875267029,0.0002912282943725586,234.8825557231903,447.89650774002075,0.00036010146141052246,234.3721286058426,447.1724376678467,0.0006482303142547607,622.467538356781,131.5566463470459,0.0003916323184967041,624.4233450889587,914.3364372253418,0.9064363241195679,968.2890326976776,700.2620804309845,0.05060413479804993,602.7156300544739,903.0971019268036,0.006252497434616089,170.52333736419678,714.267242193222,0.0067705512046813965,633.6306145191193,891.0834405422211,0.17351695895195007,921.7263600826263,676.3868619501591,0.03471377491950989,616.668285369873,495.07337045669556,0.002748042345046997,1066.3096063137054,355.88785790652037,0.07688170671463013
6,571.4591018557549,128.82392525672913,0.9999991655349731,626.3855187892914,129.4384961128235,0.9999996423721313,561.0336134433746,820.240666911006,0.9999985694885254,616.7986271381378,820.6905118227005,0.9999988079071045,227.327676653862,442.38835620880127,0.9999993443489075,223.90985774993896,494.2938349246979,0.9999805688858032,971.1900978088379,450.3558496236801,0.8035060167312622,970.3133702278137,504.4711651802063,0.9663357734680176,561.0328495502472,437.003989815712,0.9999991655349731,629.3574063777924,435.3649914264679,0.9526412487030029,563.3194863200188,499.4600374698639,0.9979804754257202,624.0183963775635,502.51534843444824,0.7108346223831177,556.2933517098427,502.47754168510437,0.00049591064453125,235.41808152198792,448.8565993309021,0.0002745091915130615,234.94432294368744,447.90252709388733,0.0003457069396972656,234.3988335132599,447.21466612815857,0.0006506741046905518,622.4528484344482,131.56226682662964,0.00040596723556518555,614.7390222549438,912.5905828475952,0.34946417808532715,968.3852937221527,700.3009522557259,0.04888471961021423,601.8586983680725,902.9418549537659,0.0014100372791290283,614.802482843399,900.2285852432251,0.00810423493385315,632.2425739765167,891.6168060004711,0.016757339239120483,921.7391576766968,676.3436792194843,0.03605291247367859,616.6894676685333,495.09553360939026,0.0027006566524505615,1066.310369849205,355.86059257388115,0.07689863443374634
7,571.4122447967529,128.77486300468445,0.9999990463256836,626.4170523881912,129.31502604484558,0.9999996423721313,560.7909395694733,820.2901767790318,0.9999985694885254,616.7136800289154,820.8370953202248,0.9999985694885254,227.29719072580338,442.44307839870453,0.9999994039535522,223.7155556678772,494.3482801914215,0.9999780058860779,971.0686287879944,450.529270529747,0.7979974746704102,970.1773991584778,504.5510768890381,0.960401177406311,561.0275988578796,437.0279554128647,0.9999992251396179,629.2907510995865,435.3658256530762,0.9528059959411621,563.3238280415535,499.3920918703079,0.9979780316352844,623.8725228309631,502.7630412578583,0.7081460952758789,556.3082982301712,502.40416169166565,0.00046569108963012695,235.43636345863342,448.89177227020264,0.00026282668113708496,234.92575359344482,447.9603614807129,0.00034055113792419434,234.35621047019958,447.1801059246063,0.0006607472896575928,622.4843611717224,131.51674222946167,0.0004055500030517578,614.8674268722534,912.6549015045166,0.3452584147453308,968.4531681537628,700.3230893611908,0.03862732648849487,601.8390216827393,903.0048177242279,0.001317054033279419,614.6757168769836,900.2405757904053,0.008114010095596313,632.0962443351746,891.7112435102463,0.018772661685943604,921.7979869842529,676.3318367004395,0.03620642423629761,616.6581430435181,495.05462074279785,0.002636849880218506,1066.3019670248032,355.8571437448263,0.07556736469268799
